kmer	kmer_behaviour	flk_dist	fwdk_gen_count	revk_gen_count	fwdk_0gen_prop	revk_0gen_prop	fwdk_1gen_prop	revk_1gen_prop	fwdk_0gen_count	revk_0gen_count	fwdk_1gen_count	revk_1gen_count	fwdk_0gen_med	fwdk_0gen_sd	revk_0gen_med	revk_0gen_sd	fwdk_1gen_med	fwdk_1gen_sd	revk_1gen_med	revk_1gen_sd
kmer603	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25215	304.284727619696	NA	NA	25215	0.47401042522551
kmer604	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22625	304.284727619696	NA	NA	22625	0.47401042522551
kmer605	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23317	304.284727619696	NA	NA	23317	0.47401042522551
kmer606	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22945	304.284727619696	NA	NA	22945	0.47401042522551
kmer607	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25210	304.284727619696	NA	NA	25210	0.47401042522551	NA	NA
kmer608	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24766	304.284727619696	NA	NA	24766	0.47401042522551	NA	NA
kmer609	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25413	304.284727619696	NA	NA	25413	0.47401042522551
kmer61	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22190	304.284727619696	NA	NA	22190	0.47401042522551
kmer610	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22734	304.284727619696	NA	NA	22734	0.47401042522551	NA	NA
kmer611	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24771	304.284727619696	NA	NA	24771	0.47401042522551
kmer612	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22739	304.284727619696	NA	NA	22739	0.47401042522551
kmer613	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22620	304.284727619696	NA	NA	22620	0.47401042522551	NA	NA
kmer614	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25408	304.284727619696	NA	NA	25408	0.47401042522551	NA	NA
kmer615	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22559	304.284727619696	NA	NA	22559	0.47401042522551
kmer616	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23312	304.284727619696	NA	NA	23312	0.47401042522551	NA	NA
kmer617	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23536	304.284727619696	NA	NA	23536	0.47401042522551
kmer618	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22230	304.284727619696	NA	NA	22230	0.47401042522551
kmer619	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23457	304.284727619696	NA	NA	23457	0.47401042522551
kmer62	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25897	304.285809291802	NA	NA	25897	0.47401042522551	NA	NA
kmer620	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26048	304.285809291802	NA	NA	26048	0.47401042522551
kmer621	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21567	0.212755238195914	NA	NA	21567	0.47401042522551
kmer622	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26561	304.285809291802	NA	NA	26561	0.47401042522551	NA	NA
kmer623	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21492	0.212755238195914	NA	NA	21492	0.47401042522551	NA	NA
kmer624	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23730	304.284727619696	NA	NA	23730	0.47401042522551	NA	NA
kmer625	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25294	304.284727619696	NA	NA	25294	0.47401042522551	NA	NA
kmer626	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25473	304.284727619696	NA	NA	25473	0.47401042522551	NA	NA
kmer627	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24480	304.284727619696	NA	NA	24480	0.47401042522551
kmer628	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26358	304.285809291802	NA	NA	26358	0.47401042522551
kmer629	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22982	304.284727619696	NA	NA	22982	0.47401042522551	NA	NA
kmer63	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25359	304.284727619696	NA	NA	25359	0.47401042522551
kmer630	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22243	304.284727619696	NA	NA	22243	0.47401042522551	NA	NA
kmer631	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23622	304.284727619696	NA	NA	23622	0.47401042522551
kmer633	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26152	304.285809291802	NA	NA	26152	0.47401042522551	NA	NA
kmer634	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24047	304.284727619696	NA	NA	24047	0.47401042522551
kmer635	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22823	304.284727619696	NA	NA	22823	0.47401042522551
kmer636	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991692	22884.2701895776	3083782	55332.5551871579	991694.5	16857.4496380117	3062815	9128.92215550601
kmer637	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991692	22884.2701895776	3083782	55332.5551871579	991694.5	16857.4496380117	3062815	9128.92215550601
kmer638	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23256	304.284727619696	NA	NA	23256	0.47401042522551
kmer639	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25770	304.285809291802	NA	NA	25770	0.47401042522551	NA	NA
kmer64	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25713	304.285809291802	NA	NA	25713	0.47401042522551
kmer640	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24108	304.284727619696	NA	NA	24108	0.47401042522551
kmer641	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23522	304.284727619696	NA	NA	23522	0.47401042522551
kmer642	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24643	304.284727619696	NA	NA	24643	0.47401042522551
kmer643	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23057	304.284727619696	NA	NA	23057	0.47401042522551
kmer644	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26074	304.285809291802	NA	NA	26074	0.47401042522551	NA	NA
kmer645	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25263	304.284727619696	NA	NA	25263	0.47401042522551
kmer646	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22520	304.284727619696	NA	NA	22520	0.47401042522551	NA	NA
kmer647	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22478	304.284727619696	NA	NA	22478	0.47401042522551
kmer648	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26173	304.285809291802	NA	NA	26173	0.47401042522551
kmer649	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25173	304.284727619696	NA	NA	25173	0.47401042522551	NA	NA
kmer65	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083513	55332.5551871579	991961	22884.1710376128	3062546	9128.92215550601	991963.5	16857.4496380117
kmer650	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22829	304.284727619696	NA	NA	22829	0.47401042522551
kmer651	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23823	304.284727619696	NA	NA	23823	0.47401042522551
kmer652	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24415	304.284727619696	NA	NA	24415	0.47401042522551	NA	NA
kmer653	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23219	304.284727619696	NA	NA	23219	0.47401042522551
kmer654	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24080	304.284727619696	NA	NA	24080	0.47401042522551
kmer655	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22330	304.284727619696	NA	NA	22330	0.47401042522551
kmer656	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25529	304.284727619696	NA	NA	25529	0.47401042522551
kmer657	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24996	304.284727619696	NA	NA	24996	0.47401042522551	NA	NA
kmer658	intactk_noN	NA	414	54	0.845	0.155	0.958	0.042	256	47	158	7	217989	446.2088530592	3858539	531875.512452113	217989	536.893182378814	3856849	39172.8695248322
kmer659	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24816	304.284727619696	NA	NA	24816	0.47401042522551
kmer66	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083513	55332.5551871579	991961	22884.1710376128	3062546	9128.92215550601	991963.5	16857.4496380117
kmer660	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22195	304.284727619696	NA	NA	22195	0.47401042522551	NA	NA
kmer661	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24966	304.284727619696	NA	NA	24966	0.47401042522551	NA	NA
kmer662	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23132	304.284727619696	NA	NA	23132	0.47401042522551
kmer663	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22836	304.284727619696	NA	NA	22836	0.47401042522551
kmer664	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25656	304.285809291802	NA	NA	25656	0.47401042522551
kmer665	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26367	304.285809291802	NA	NA	26367	0.47401042522551	NA	NA
kmer666	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26678	304.285809291802	NA	NA	26678	0.47401042522551
kmer667	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22919	304.284727619696	NA	NA	22919	0.47401042522551	NA	NA
kmer669	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25315	304.284727619696	NA	NA	25315	0.47401042522551	NA	NA
kmer67	intactk_noN	NA	414	54	0.845	0.155	0.958	0.042	256	47	158	7	217944	446.2088530592	3858584	531875.512452113	217944	536.893182378814	3856894	39172.8695248322
kmer670	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25673	304.285809291802	NA	NA	25673	0.47401042522551
kmer671	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083534	55332.5551871579	991940	22884.1710376128	3062567	9128.92215550601	991942.5	16857.4496380117
kmer672	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26583	304.285809291802	NA	NA	26583	0.47401042522551
kmer673	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23420	304.284727619696	NA	NA	23420	0.47401042522551
kmer674	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24423	304.284727619696	NA	NA	24423	0.47401042522551
kmer675	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24957	304.284727619696	NA	NA	24957	0.47401042522551	NA	NA
kmer676	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25431	304.284727619696	NA	NA	25431	0.47401042522551
kmer677	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23603	304.284727619696	NA	NA	23603	0.47401042522551
kmer678	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23285	304.284727619696	NA	NA	23285	0.47401042522551
kmer679	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24272	304.284727619696	NA	NA	24272	0.47401042522551
kmer68	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26403	304.285809291802	NA	NA	26403	0.47401042522551	NA	NA
kmer680	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23150	304.284727619696	NA	NA	23150	0.47401042522551
kmer681	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24251	304.284727619696	NA	NA	24251	0.47401042522551
kmer682	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21454	0.212755238195914	NA	NA	21454	0.47401042522551	NA	NA
kmer683	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26095	304.285809291802	NA	NA	26095	0.47401042522551
kmer684	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23279	304.284727619696	NA	NA	23279	0.47401042522551
kmer685	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25876	304.285809291802	NA	NA	25876	0.47401042522551
kmer686	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24826	304.284727619696	NA	NA	24826	0.47401042522551	NA	NA
kmer687	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23357	304.284727619696	NA	NA	23357	0.47401042522551
kmer688	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22562	304.284727619696	NA	NA	22562	0.47401042522551
kmer689	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26149	304.285809291802	NA	NA	26149	0.47401042522551	NA	NA
kmer69	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25416	304.284727619696	NA	NA	25416	0.47401042522551
kmer690	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24083	304.284727619696	NA	NA	24083	0.47401042522551
kmer691	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22333	304.284727619696	NA	NA	22333	0.47401042522551
kmer692	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23423	304.284727619696	NA	NA	23423	0.47401042522551
kmer693	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24372	304.284727619696	NA	NA	24372	0.47401042522551
kmer694	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23840	304.284727619696	NA	NA	23840	0.47401042522551
kmer695	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23231	304.284727619696	NA	NA	23231	0.47401042522551
kmer696	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22463	304.284727619696	NA	NA	22463	0.47401042522551
kmer697	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26158	304.285809291802	NA	NA	26158	0.47401042522551	NA	NA
kmer699	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23960	304.284727619696	NA	NA	23960	0.47401042522551
kmer7	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26524	304.285809291802	NA	NA	26524	0.47401042522551	NA	NA
kmer70	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26205	304.285809291802	NA	NA	26205	0.47401042522551	NA	NA
kmer700	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25105	304.284727619696	NA	NA	25105	0.47401042522551	NA	NA
kmer701	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24693	304.284727619696	NA	NA	24693	0.47401042522551
kmer702	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23648	304.284727619696	NA	NA	23648	0.47401042522551
kmer703	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23504	304.284727619696	NA	NA	23504	0.47401042522551
kmer704	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22348	304.284727619696	NA	NA	22348	0.47401042522551	NA	NA
kmer705	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22589	304.284727619696	NA	NA	22589	0.47401042522551	NA	NA
kmer706	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26641	304.285809291802	NA	NA	26641	0.47401042522551
kmer707	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24284	304.284727619696	NA	NA	24284	0.47401042522551
kmer708	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991677	22884.2701895776	3083797	55332.5551871579	991679.5	16857.4496380117	3062830	9128.92215550601
kmer709	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991677	22884.2701895776	3083797	55332.5551871579	991679.5	16857.4496380117	3062830	9128.92215550601
kmer71	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25560	304.284727619696	NA	NA	25560	0.47401042522551
kmer710	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24844	304.284727619696	NA	NA	24844	0.47401042522551	NA	NA
kmer711	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23399	304.284727619696	NA	NA	23399	0.47401042522551
kmer712	intactk_noN	NA	414	54	0.845	0.155	0.958	0.042	256	47	158	7	217911	446.2088530592	3858617	531875.512452113	217911	536.893182378814	3856927	39172.8695248322
kmer713	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26244	304.285809291802	NA	NA	26244	0.47401042522551
kmer714	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26056	304.285809291802	NA	NA	26056	0.47401042522551
kmer715	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24102	304.284727619696	NA	NA	24102	0.47401042522551	NA	NA
kmer716	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26426	304.285809291802	NA	NA	26426	0.47401042522551
kmer717	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22337	304.284727619696	NA	NA	22337	0.47401042522551	NA	NA
kmer718	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24369	304.284727619696	NA	NA	24369	0.47401042522551
kmer719	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26591	304.285809291802	NA	NA	26591	0.47401042522551
kmer72	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21307	0.212755238195914	NA	NA	21307	0.47401042522551	NA	NA
kmer720	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23375	304.284727619696	NA	NA	23375	0.47401042522551
kmer721	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23177	304.284727619696	NA	NA	23177	0.47401042522551
kmer722	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23268	304.284727619696	NA	NA	23268	0.47401042522551
kmer723	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25319	304.284727619696	NA	NA	25319	0.47401042522551	NA	NA
kmer724	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26386	304.285809291802	NA	NA	26386	0.47401042522551
kmer725	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25350	304.284727619696	NA	NA	25350	0.47401042522551
kmer726	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22896	304.284727619696	NA	NA	22896	0.47401042522551	NA	NA
kmer727	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23569	304.284727619696	NA	NA	23569	0.47401042522551
kmer728	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22961	304.284727619696	NA	NA	22961	0.47401042522551
kmer729	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25122	304.284727619696	NA	NA	25122	0.47401042522551	NA	NA
kmer73	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25611	304.285809291802	NA	NA	25611	0.47401042522551
kmer731	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22276	304.284727619696	NA	NA	22276	0.47401042522551
kmer732	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26193	304.285809291802	NA	NA	26193	0.47401042522551
kmer733	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25613	304.285809291802	NA	NA	25613	0.47401042522551	NA	NA
kmer734	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21801	0.212755238195914	NA	NA	21801	0.47401042522551
kmer735	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26501	304.285809291802	NA	NA	26501	0.47401042522551	NA	NA
kmer736	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22548	304.284727619696	NA	NA	22548	0.47401042522551	NA	NA
kmer737	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23405	304.284727619696	NA	NA	23405	0.47401042522551
kmer738	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23700	304.284727619696	NA	NA	23700	0.47401042522551	NA	NA
kmer739	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25137	304.284727619696	NA	NA	25137	0.47401042522551
kmer74	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26256	304.285809291802	NA	NA	26256	0.47401042522551
kmer740	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25382	304.284727619696	NA	NA	25382	0.47401042522551	NA	NA
kmer741	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22569	304.284727619696	NA	NA	22569	0.47401042522551	NA	NA
kmer742	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24259	304.284727619696	NA	NA	24259	0.47401042522551
kmer743	intactk_noN	NA	414	54	0.845	0.155	0.958	0.042	256	47	158	7	217994	446.2088530592	3858534	531875.512452113	217994	536.893182378814	3856844	39172.8695248322
kmer744	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22544	304.284727619696	NA	NA	22544	0.47401042522551
kmer745	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25502	304.284727619696	NA	NA	25502	0.47401042522551	NA	NA
kmer746	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24789	304.284727619696	NA	NA	24789	0.47401042522551	NA	NA
kmer748	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23878	304.284727619696	NA	NA	23878	0.47401042522551	NA	NA
kmer749	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23973	304.284727619696	NA	NA	23973	0.47401042522551	NA	NA
kmer75	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23213	304.284727619696	NA	NA	23213	0.47401042522551	NA	NA
kmer750	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23837	304.284727619696	NA	NA	23837	0.47401042522551
kmer751	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22646	304.284727619696	NA	NA	22646	0.47401042522551	NA	NA
kmer752	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25844	304.285809291802	NA	NA	25844	0.47401042522551	NA	NA
kmer753	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21622	0.212755238195914	NA	NA	21622	0.47401042522551
kmer754	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26270	304.285809291802	NA	NA	26270	0.47401042522551	NA	NA
kmer755	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21283	0.212755238195914	NA	NA	21283	0.47401042522551	NA	NA
kmer756	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25891	304.285809291802	NA	NA	25891	0.47401042522551
kmer757	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24222	304.284727619696	NA	NA	24222	0.47401042522551	NA	NA
kmer758	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23789	304.284727619696	NA	NA	23789	0.47401042522551	NA	NA
kmer759	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22871	304.284727619696	NA	NA	22871	0.47401042522551
kmer76	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22324	304.284727619696	NA	NA	22324	0.47401042522551	NA	NA
kmer760	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22409	304.284727619696	NA	NA	22409	0.47401042522551	NA	NA
kmer761	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23324	304.284727619696	NA	NA	23324	0.47401042522551
kmer762	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25565	304.284727619696	NA	NA	25565	0.47401042522551
kmer763	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22679	304.284727619696	NA	NA	22679	0.47401042522551
kmer764	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23437	304.284727619696	NA	NA	23437	0.47401042522551
kmer765	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22695	304.284727619696	NA	NA	22695	0.47401042522551	NA	NA
kmer766	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26308	304.285809291802	NA	NA	26308	0.47401042522551
kmer767	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083472	55332.5551871579	992002	22884.1710376128	3062505	9128.92215550601	992004.5	16857.4496380117
kmer768	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083472	55332.5551871579	992002	22884.1710376128	3062505	9128.92215550601	992004.5	16857.4496380117
kmer769	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23228	304.284727619696	NA	NA	23228	0.47401042522551
kmer77	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24074	304.284727619696	NA	NA	24074	0.47401042522551	NA	NA
kmer770	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21742	0.212755238195914	NA	NA	21742	0.47401042522551
kmer771	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23996	304.284727619696	NA	NA	23996	0.47401042522551	NA	NA
kmer772	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26083	304.285809291802	NA	NA	26083	0.47401042522551
kmer773	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23723	304.284727619696	NA	NA	23723	0.47401042522551	NA	NA
kmer774	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24055	304.284727619696	NA	NA	24055	0.47401042522551	NA	NA
kmer775	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22375	304.284727619696	NA	NA	22375	0.47401042522551
kmer776	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24873	304.284727619696	NA	NA	24873	0.47401042522551
kmer777	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26105	304.285809291802	NA	NA	26105	0.47401042522551	NA	NA
kmer778	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22658	304.284727619696	NA	NA	22658	0.47401042522551
kmer779	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24294	304.284727619696	NA	NA	24294	0.47401042522551	NA	NA
kmer78	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26454	304.285809291802	NA	NA	26454	0.47401042522551
kmer780	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22782	304.284727619696	NA	NA	22782	0.47401042522551
kmer781	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21256	0.212755238195914	NA	NA	21256	0.47401042522551	NA	NA
kmer782	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25715	304.285809291802	NA	NA	25715	0.47401042522551	NA	NA
kmer783	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25626	304.285809291802	NA	NA	25626	0.47401042522551	NA	NA
kmer784	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22460	304.284727619696	NA	NA	22460	0.47401042522551
kmer785	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23111	304.284727619696	NA	NA	23111	0.47401042522551
kmer786	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24428	304.284727619696	NA	NA	24428	0.47401042522551	NA	NA
